index	album	song_title	lyric	line_number	release_date
44	Lover	Paper Rings 	You're the one I want, one I want	72	2019-08-23
44	Lover	Paper Rings 	You're the one I want, one I want	73	2019-08-23
45	reputation	This Is Why We Can't Have Nice Things 	[Verse 1]	0	2017-11-10
45	reputation	This Is Why We Can't Have Nice Things 	It was so nice throwing big parties	1	2017-11-10
45	reputation	This Is Why We Can't Have Nice Things 	Jump into the pool from the balcony	2	2017-11-10
45	reputation	This Is Why We Can't Have Nice Things 	Everyone swimming in a champagne sea	3	2017-11-10
45	reputation	This Is Why We Can't Have Nice Things 	And there are no rules when you show up here	4	2017-11-10
45	reputation	This Is Why We Can't Have Nice Things 	Bass beat rattling the chandelier	5	2017-11-10
45	reputation	This Is Why We Can't Have Nice Things 	Feeling so Gatsby for that whole year	6	2017-11-10
45	reputation	This Is Why We Can't Have Nice Things 	[Pre-Chorus]	7	2017-11-10
45	reputation	This Is Why We Can't Have Nice Things 	So why'd you have to rain on my parade?	8	2017-11-10
45	reputation	This Is Why We Can't Have Nice Things 	I'm shaking my head and locking the gates	9	2017-11-10
45	reputation	This Is Why We Can't Have Nice Things 	[Chorus]	10	2017-11-10
45	reputation	This Is Why We Can't Have Nice Things 	This is why we can't have nice things, darling	11	2017-11-10
45	reputation	This Is Why We Can't Have Nice Things 	Because you break them	12	2017-11-10
45	reputation	This Is Why We Can't Have Nice Things 	I had to take them away	13	2017-11-10
45	reputation	This Is Why We Can't Have Nice Things 	This is why we can't have nice things, honey (Oh)	14	2017-11-10
45	reputation	This Is Why We Can't Have Nice Things 	Did you think I wouldn't hear all the things you said about me?	15	2017-11-10
45	reputation	This Is Why We Can't Have Nice Things 	This is why we can't have nice things	16	2017-11-10
45	reputation	This Is Why We Can't Have Nice Things 	[Verse 2]	17	2017-11-10
45	reputation	This Is Why We Can't Have Nice Things 	It was so nice being friends again	18	2017-11-10
45	reputation	This Is Why We Can't Have Nice Things 	There I was, giving you a second chance	19	2017-11-10
45	reputation	This Is Why We Can't Have Nice Things 	But you stabbed me in the back while shaking my hand	20	2017-11-10
45	reputation	This Is Why We Can't Have Nice Things 	And therein lies the issue	21	2017-11-10
45	reputation	This Is Why We Can't Have Nice Things 	Friends don't try to trick you	22	2017-11-10
45	reputation	This Is Why We Can't Have Nice Things 	Get you on the phone and mind-twist you	23	2017-11-10
45	reputation	This Is Why We Can't Have Nice Things 	And so I took an axe to a mended fence	24	2017-11-10
45	reputation	This Is Why We Can't Have Nice Things 	[Pre-Chorus]	25	2017-11-10
45	reputation	This Is Why We Can't Have Nice Things 	But I'm not the only friend you've lost lately (Mm-mm)	26	2017-11-10
45	reputation	This Is Why We Can't Have Nice Things 	If only you weren't so shady	27	2017-11-10
45	reputation	This Is Why We Can't Have Nice Things 	[Chorus]	28	2017-11-10
45	reputation	This Is Why We Can't Have Nice Things 	This is why we can't have nice things, darling (Yeah)	29	2017-11-10
45	reputation	This Is Why We Can't Have Nice Things 	Because you break them	30	2017-11-10
45	reputation	This Is Why We Can't Have Nice Things 	I had to take them away	31	2017-11-10
45	reputation	This Is Why We Can't Have Nice Things 	This is why we can't have nice (Nice things) things (Baby), honey	32	2017-11-10
45	reputation	This Is Why We Can't Have Nice Things 	Did you think I wouldn't hear all the things you said about me?	33	2017-11-10
45	reputation	This Is Why We Can't Have Nice Things 	This is why we can't have	34	2017-11-10
45	reputation	This Is Why We Can't Have Nice Things 	[Bridge]	35	2017-11-10
45	reputation	This Is Why We Can't Have Nice Things 	Here's a toast to my real friends	36	2017-11-10
45	reputation	This Is Why We Can't Have Nice Things 	They don't care about the he-said, she-said	37	2017-11-10
45	reputation	This Is Why We Can't Have Nice Things 	And here's to my baby	38	2017-11-10
45	reputation	This Is Why We Can't Have Nice Things 	He ain't reading what they call me lately	39	2017-11-10
45	reputation	This Is Why We Can't Have Nice Things 	And here's to my mama	40	2017-11-10
45	reputation	This Is Why We Can't Have Nice Things 	Had to listen to all this drama	41	2017-11-10
45	reputation	This Is Why We Can't Have Nice Things 	And here's to you	42	2017-11-10
45	reputation	This Is Why We Can't Have Nice Things 	'Cause forgiveness is a nice thing to do	43	2017-11-10
45	reputation	This Is Why We Can't Have Nice Things 	Haha, I can't even say it with a straight face	44	2017-11-10
45	reputation	This Is Why We Can't Have Nice Things 	[Chorus]	45	2017-11-10
45	reputation	This Is Why We Can't Have Nice Things 	This is why we can't have nice things, darling (Darling)	46	2017-11-10
45	reputation	This Is Why We Can't Have Nice Things 	Because you break them	47	2017-11-10
45	reputation	This Is Why We Can't Have Nice Things 	I had to take them away	48	2017-11-10
45	reputation	This Is Why We Can't Have Nice Things 	This is why we can't have nice (Uh-uh) things (Oh no), honey (Baby, oh)	49	2017-11-10
45	reputation	This Is Why We Can't Have Nice Things 	Did you think I wouldn't hear all the things you said about me?	50	2017-11-10
45	reputation	This Is Why We Can't Have Nice Things 	This is why we can't have nice things, darling	51	2017-11-10
45	reputation	This Is Why We Can't Have Nice Things 	(And here's to my real friends)	52	2017-11-10
45	reputation	This Is Why We Can't Have Nice Things 	Because you break them	53	2017-11-10
45	reputation	This Is Why We Can't Have Nice Things 	I had to take them	54	2017-11-10
45	reputation	This Is Why We Can't Have Nice Things 	(And here's to my baby)	55	2017-11-10
45	reputation	This Is Why We Can't Have Nice Things 	Nice things, honey	56	2017-11-10
45	reputation	This Is Why We Can't Have Nice Things 	(He didn't care about that he-said, she-said)	57	2017-11-10
45	reputation	This Is Why We Can't Have Nice Things 	Did you think I wouldn't hear all the things you said about me?	58	2017-11-10
45	reputation	This Is Why We Can't Have Nice Things 	This is why we can't have nice things	59	2017-11-10
46	folklore	​mirrorball 	[Verse 1]	0	2020-07-24
46	folklore	​mirrorball 	I want you to know	1	2020-07-24
46	folklore	​mirrorball 	I'm a mirrorball	2	2020-07-24
46	folklore	​mirrorball 	I'll show you every version of yourself tonight	3	2020-07-24
46	folklore	​mirrorball 	I'll get you out on the floor	4	2020-07-24
46	folklore	​mirrorball 	Shimmering beautiful	5	2020-07-24
46	folklore	​mirrorball 	And when I break, it's in a million pieces	6	2020-07-24
46	folklore	​mirrorball 	[Chorus]	7	2020-07-24
46	folklore	​mirrorball 	Hush, when no one is around, my dear	8	2020-07-24
46	folklore	​mirrorball 	You'll find me on my tallest tiptoes	9	2020-07-24
46	folklore	​mirrorball 	Spinning in my highest heels, love	10	2020-07-24
46	folklore	​mirrorball 	Shining just for you	11	2020-07-24
46	folklore	​mirrorball 	Hush, I know they said the end is near	12	2020-07-24
46	folklore	​mirrorball 	But I'm still on my tallest tiptoes	13	2020-07-24
46	folklore	​mirrorball 	Spinning in my highest heels, love	14	2020-07-24
46	folklore	​mirrorball 	Shining just for you	15	2020-07-24
46	folklore	​mirrorball 	[Verse 2]	16	2020-07-24
46	folklore	​mirrorball 	I want you to know	17	2020-07-24
46	folklore	​mirrorball 	I'm a mirrorball	18	2020-07-24
46	folklore	​mirrorball 	I can change everything about me to fit in	19	2020-07-24
46	folklore	​mirrorball 	You are not like the regulars	20	2020-07-24
46	folklore	​mirrorball 	The masquerade revelers	21	2020-07-24
46	folklore	​mirrorball 	Drunk as they watch my shattered edges glisten	22	2020-07-24
46	folklore	​mirrorball 	[Chorus]	23	2020-07-24
46	folklore	​mirrorball 	Hush, when no one is around, my dear	24	2020-07-24
46	folklore	​mirrorball 	You'll find me on my tallest tiptoes	25	2020-07-24
46	folklore	​mirrorball 	Spinning in my highest heels, love	26	2020-07-24
46	folklore	​mirrorball 	Shining just for you	27	2020-07-24
46	folklore	​mirrorball 	Hush, I know they said the end is near	28	2020-07-24
46	folklore	​mirrorball 	But I'm still on my tallest tiptoes	29	2020-07-24
46	folklore	​mirrorball 	Spinning in my highest heels, love	30	2020-07-24
46	folklore	​mirrorball 	Shining just for you	31	2020-07-24
46	folklore	​mirrorball 	[Bridge]	32	2020-07-24
46	folklore	​mirrorball 	And they called off the circus, burned the disco down	33	2020-07-24
46	folklore	​mirrorball 	When they sent home the horses and the rodeo clowns	34	2020-07-24
46	folklore	​mirrorball 	I'm still on that tightrope	35	2020-07-24
46	folklore	​mirrorball 	I'm still trying everything to get you laughing at me	36	2020-07-24
46	folklore	​mirrorball 	And I'm still a believer, but I don't know why	37	2020-07-24
46	folklore	​mirrorball 	I've never been a natural, all I do is try, try, try	38	2020-07-24
46	folklore	​mirrorball 	I'm still on that trapeze	39	2020-07-24
46	folklore	​mirrorball 	I'm still trying everything to keep you looking at me	40	2020-07-24
46	folklore	​mirrorball 	[Outro]	41	2020-07-24
46	folklore	​mirrorball 	Because I'm a mirrorball	42	2020-07-24
46	folklore	​mirrorball 	I'm a mirrorball	43	2020-07-24
46	folklore	​mirrorball 	And I'll show you every version of yourself tonight	44	2020-07-24
47	Lover	False God 	[Verse 1]	0	2019-08-23
47	Lover	False God 	We were crazy to think	1	2019-08-23
47	Lover	False God 	Crazy to think that this could work	2	2019-08-23
47	Lover	False God 	Remember how I said I'd die for you?	3	2019-08-23
47	Lover	False God 	We were stupid to jump	4	2019-08-23
47	Lover	False God 	In the ocean separating us	5	2019-08-23
47	Lover	False God 	Remember how I’d fly to you?	6	2019-08-23
47	Lover	False God 	[Pre-Chorus]	7	2019-08-23
47	Lover	False God 	And I can't talk to you when you're like this	8	2019-08-23
47	Lover	False God 	Staring out the window like I’m not your favorite town	9	2019-08-23
47	Lover	False God 	I'm New York City	10	2019-08-23
47	Lover	False God 	I still do it for you, babe	11	2019-08-23
47	Lover	False God 	They all warned us about times like this	12	2019-08-23
47	Lover	False God 	They say the road gets hard and you get lost	13	2019-08-23
47	Lover	False God 	When you're led by blind faith, blind faith	14	2019-08-23
47	Lover	False God 	[Chorus]	15	2019-08-23
47	Lover	False God 	But we might just get away with it	16	2019-08-23
47	Lover	False God 	Religion's in your lips	17	2019-08-23
47	Lover	False God 	Even if it's a false god	18	2019-08-23
47	Lover	False God 	We'd still worship	19	2019-08-23
47	Lover	False God 	We might just get away with it	20	2019-08-23
47	Lover	False God 	The altar is my hips	21	2019-08-23
47	Lover	False God 	Even if it's a false god	22	2019-08-23
47	Lover	False God 	We'd still worship this love	23	2019-08-23
47	Lover	False God 	We’d still worship this love	24	2019-08-23
47	Lover	False God 	We’d still worship this love	25	2019-08-23
47	Lover	False God 	[Verse 2]	26	2019-08-23
47	Lover	False God 	I know heaven's a thing	27	2019-08-23
47	Lover	False God 	I go there when you touch me, honey	28	2019-08-23
47	Lover	False God 	Hell is when I fight with you	29	2019-08-23
47	Lover	False God 	But we can patch it up good	30	2019-08-23
47	Lover	False God 	Make confessions and we’re begging for forgiveness	31	2019-08-23
47	Lover	False God 	Got the wine for you	32	2019-08-23
47	Lover	False God 	[Pre-Chorus]	33	2019-08-23
47	Lover	False God 	And you can't talk to me when I'm like this	34	2019-08-23
47	Lover	False God 	Daring you to leave me just so I can try and scare you	35	2019-08-23
47	Lover	False God 	You're the West Village	36	2019-08-23
47	Lover	False God 	You still do it for me, babe	37	2019-08-23
47	Lover	False God 	They all warned us about times like this	38	2019-08-23
47	Lover	False God 	They say the road gets hard and you get lost	39	2019-08-23
47	Lover	False God 	When you’re led by blind faith, blind faith	40	2019-08-23
47	Lover	False God 	[Chorus]	41	2019-08-23
47	Lover	False God 	But we might just get away with it	42	2019-08-23
47	Lover	False God 	Religion's in your lips	43	2019-08-23
47	Lover	False God 	Even if it's a false god	44	2019-08-23
47	Lover	False God 	We'd still worship	45	2019-08-23
47	Lover	False God 	We might just get away with it	46	2019-08-23
47	Lover	False God 	The altar is my hips	47	2019-08-23
47	Lover	False God 	Even if it's a false god	48	2019-08-23
47	Lover	False God 	We'd still worship this love	49	2019-08-23
47	Lover	False God 	We'd still worship this love	50	2019-08-23
47	Lover	False God 	We'd still worship this love, ah	51	2019-08-23
47	Lover	False God 	[Outro]	52	2019-08-23
47	Lover	False God 	Still worship this love	53	2019-08-23
47	Lover	False God 	Even if it's a false god	54	2019-08-23
47	Lover	False God 	Even if it's a false god	55	2019-08-23
47	Lover	False God 	Still worship this love	56	2019-08-23
48	Lover	I Think He Knows 	[Verse 1]	0	2019-08-23
48	Lover	I Think He Knows 	I think he knows	1	2019-08-23
48	Lover	I Think He Knows 	His footprints on the sidewalk	2	2019-08-23
48	Lover	I Think He Knows 	Lead to where I can't stop	3	2019-08-23
48	Lover	I Think He Knows 	Go there every night	4	2019-08-23
48	Lover	I Think He Knows 	I think he knows	5	2019-08-23
48	Lover	I Think He Knows 	His hands around a cold glass	6	2019-08-23
48	Lover	I Think He Knows 	Make me wanna know that	7	2019-08-23
48	Lover	I Think He Knows 	Body like it's mine	8	2019-08-23
48	Lover	I Think He Knows 	[Pre-Chorus]	9	2019-08-23
48	Lover	I Think He Knows 	He got that boyish look that I like in a man	10	2019-08-23
48	Lover	I Think He Knows 	I am an architect, I'm drawing up the plans	11	2019-08-23
48	Lover	I Think He Knows 	It's like I'm 17, nobody understands	12	2019-08-23
48	Lover	I Think He Knows 	No one understands	13	2019-08-23
48	Lover	I Think He Knows 	[Chorus]	14	2019-08-23
48	Lover	I Think He Knows 	He got my heartbeat	15	2019-08-23
48	Lover	I Think He Knows 	Skipping down 16th Avenue	16	2019-08-23
48	Lover	I Think He Knows 	I got that, ah, I mean	17	2019-08-23
48	Lover	I Think He Knows 	Wanna see what's under that attitude like	18	2019-08-23
48	Lover	I Think He Knows 	I want you, bless my soul	19	2019-08-23
48	Lover	I Think He Knows 	And I ain't gotta tell him, I think he knows	20	2019-08-23
48	Lover	I Think He Knows 	I think he knows	21	2019-08-23
48	Lover	I Think He Knows 	[Verse 2]	22	2019-08-23
48	Lover	I Think He Knows 	I think he knows	23	2019-08-23
48	Lover	I Think He Knows 	When we get all alone	24	2019-08-23
48	Lover	I Think He Knows 	I'll make myself at home	25	2019-08-23
48	Lover	I Think He Knows 	And he'll want me to stay	26	2019-08-23
48	Lover	I Think He Knows 	I think he knows	27	2019-08-23
48	Lover	I Think He Knows 	He'd better lock it down	28	2019-08-23
48	Lover	I Think He Knows 	Or I won't stick around	29	2019-08-23
48	Lover	I Think He Knows 	'Cause good ones never wait (Ha)	30	2019-08-23
48	Lover	I Think He Knows 	[Pre-Chorus]	31	2019-08-23
48	Lover	I Think He Knows 	He got that boyish look that I like in a man	32	2019-08-23
48	Lover	I Think He Knows 	I am an architect, I'm drawing up the plans	33	2019-08-23
48	Lover	I Think He Knows 	He's so obsessed with me and, boy, I understand	34	2019-08-23
48	Lover	I Think He Knows 	Boy, I understand	35	2019-08-23
48	Lover	I Think He Knows 	[Chorus]	36	2019-08-23
48	Lover	I Think He Knows 	He got my heartbeat (Heartbeat)	37	2019-08-23
48	Lover	I Think He Knows 	Skipping down 16th Avenue	38	2019-08-23
48	Lover	I Think He Knows 	I got that, ah, I mean (I mean)	39	2019-08-23
48	Lover	I Think He Knows 	Wanna see what's under that attitude like	40	2019-08-23
48	Lover	I Think He Knows 	I want you, bless my soul	41	2019-08-23
48	Lover	I Think He Knows 	And I ain't gotta tell him, I think he knows	42	2019-08-23
48	Lover	I Think He Knows 	I think he knows	43	2019-08-23
48	Lover	I Think He Knows 	[Post-Chorus]	44	2019-08-23
48	Lover	I Think He Knows 	I want you, bless my	45	2019-08-23
48	Lover	I Think He Knows 	I want you, bless my	46	2019-08-23
48	Lover	I Think He Knows 	I want you, bless my	47	2019-08-23
48	Lover	I Think He Knows 	I want you, bless my soul	48	2019-08-23
48	Lover	I Think He Knows 	[Bridge]	49	2019-08-23
48	Lover	I Think He Knows 	Lyrical smile, indigo eyes, hand on my thigh	50	2019-08-23
48	Lover	I Think He Knows 	We could follow the sparks, I'll drive	51	2019-08-23
48	Lover	I Think He Knows 	Lyrical smile, indigo eyes, hand on my thigh	52	2019-08-23
48	Lover	I Think He Knows 	We could follow the sparks, I'll drive	53	2019-08-23
